claim_id,customer_id,policy_type,claim_type,claim_date,claim_amount,deductible,payout_amount,claim_status,processing_days,adjuster_id,province,claim_frequency_90d,amount_vs_avg_ratio,weekend_filing,late_reporting_days,documentation_score,witness_present,police_report_filed,previous_claims_count,policy_age_days
CLM0009566,CUS001554,Auto,Comprehensive,2025-08-15,2757.07,1000,1757.07,Approved,5,ADJ048,BC,0,1.089537790848412,0,2,87,1,1,0,2656
CLM0009567,CUS001902,Home,Water Damage,2025-06-03,5623.36,1500,4123.36,Under Review,78,ADJ033,AB,0,1.0413289507057188,0,4,84,0,1,2,-58
CLM0009568,CUS002235,Home,Theft,2025-11-11,575.65,1500,0.0,Under Review,13,ADJ015,BC,0,0.9695962793682978,0,0,93,1,1,2,4786
CLM0009569,CUS000510,Auto,Liability,2025-09-10,3695.85,1000,2695.85,Under Review,26,ADJ028,BC,0,1.2694721299033191,1,3,78,1,1,0,2927
CLM0009570,CUS004695,Home,Water Damage,2024-11-24,72735.0,1500,71235.0,Approved,9,ADJ038,ON,0,1.202676199869601,0,4,96,1,0,2,4925
CLM0009571,CUS003923,Home,Liability,2025-02-01,41387.5,2000,39387.5,Approved,5,ADJ006,AB,1,1.2042146811332741,0,0,84,1,0,2,4216
CLM0009572,CUS001648,Auto,Vandalism,2024-07-18,1354.12,1000,354.12,Closed,29,ADJ045,NS,0,1.0717856480156969,1,2,75,1,1,3,2026
CLM0009573,CUS002496,Auto,Collision,2024-07-12,8951.16,500,8451.16,Approved,5,ADJ011,SK,2,1.0739987082060876,0,2,94,0,1,1,642
CLM0009574,CUS002439,Auto,Liability,2025-02-20,17691.46,1000,16691.46,Approved,18,ADJ006,ON,0,0.7332442781416507,0,3,76,1,0,1,1472
CLM0009575,CUS002386,Auto,Comprehensive,2024-07-25,3221.79,1000,2221.79,Under Review,4,ADJ016,AB,1,1.0777347264146393,1,0,90,1,1,0,1049
CLM0009576,CUS003711,Home,Weather,2024-07-19,41720.03,1000,40720.03,Denied,20,ADJ033,MB,0,0.7827650651665777,1,2,91,0,1,3,1593
CLM0009577,CUS004214,Auto,Liability,2024-03-02,20407.42,750,19657.42,Closed,3,ADJ021,QC,1,0.8439600129655689,0,2,87,1,1,0,3990
CLM0009578,CUS001478,Auto,Collision,2024-02-01,18939.63,750,18189.63,Denied,27,ADJ039,AB,1,1.115179218597131,1,3,93,1,1,0,2998
CLM0009579,CUS004960,Auto,Collision,2024-02-26,1698.39,1000,698.39,Approved,14,ADJ017,QC,0,0.9619795457673802,0,1,97,1,0,0,1648
CLM0009580,CUS000983,Auto,Comprehensive,2025-03-08,521.12,750,0.0,Closed,5,ADJ009,QC,0,0.7368331926364611,0,4,76,1,1,1,-18
CLM0009581,CUS000877,Home,Weather,2025-06-04,4699.87,2000,2699.87,Approved,62,ADJ026,ON,0,1.1418305587882565,1,3,94,1,0,1,1529
CLM0009582,CUS003647,Auto,Collision,2026-01-07,2128.02,750,1378.02,Approved,15,ADJ017,NB,2,0.8711748313926226,0,3,77,1,1,1,2335
CLM0009583,CUS002153,Auto,Collision,2025-06-12,6033.98,1000,5033.98,Denied,17,ADJ006,BC,1,0.7986740200113077,0,0,78,1,1,1,437
CLM0009584,CUS004740,Auto,Collision,2025-09-06,2666.69,1000,1666.69,Under Review,8,ADJ018,ON,0,1.13589741870711,0,4,87,0,1,2,778
CLM0009585,CUS000267,Auto,Liability,2024-10-09,92183.89,500,91683.89,Denied,13,ADJ007,QC,2,0.961443412338143,1,0,83,0,1,3,3293
CLM0009586,CUS000448,Auto,Liability,2024-10-31,40898.61,1000,39898.61,Approved,5,ADJ030,QC,2,1.2314073781852277,1,2,85,1,1,1,2098
CLM0009587,CUS003775,Auto,Theft,2024-07-05,12845.67,1000,11845.67,Approved,24,ADJ012,BC,0,1.2545427785967345,0,1,79,1,1,0,2158
CLM0009588,CUS003155,Home,Liability,2025-06-04,4946.65,1500,3446.65,Approved,11,ADJ009,AB,0,0.837650089658287,0,4,86,1,1,1,256
CLM0009589,CUS001697,Auto,Collision,2024-01-22,5378.38,1000,4378.38,Approved,41,ADJ008,ON,0,1.2596249187114559,0,1,82,1,0,3,4118
CLM0009590,CUS000013,Auto,Comprehensive,2025-04-13,1344.0,1000,344.0,Denied,99,ADJ005,ON,1,1.0152717671961613,0,4,77,0,1,3,1239
CLM0009591,CUS001146,Home,Vandalism,2024-01-17,721.32,1500,0.0,Closed,14,ADJ007,QC,2,0.9836558460917113,0,1,97,1,0,1,98
CLM0009592,CUS002348,Auto,Theft,2025-02-27,11917.81,500,11417.81,Approved,15,ADJ003,ON,0,0.9893661277931105,0,1,83,1,1,1,4378
CLM0009593,CUS003888,Auto,Comprehensive,2025-09-01,7706.02,1000,6706.02,Approved,87,ADJ005,ON,1,1.2036624276997785,1,3,98,1,1,2,2570
CLM0009594,CUS002830,Home,Fire,2024-02-26,30954.73,1500,29454.73,Approved,7,ADJ039,ON,1,1.1561246693302223,0,0,82,1,0,0,4785
CLM0009595,CUS004640,Auto,Comprehensive,2025-02-24,2820.85,250,2570.85,Denied,16,ADJ013,ON,1,0.779610080364266,1,2,97,0,0,2,4329
CLM0009596,CUS002710,Auto,Theft,2024-09-28,19036.44,750,18286.44,Under Review,14,ADJ018,BC,0,1.0856578507629697,0,4,77,1,1,2,3220
CLM0009597,CUS000787,Auto,Collision,2024-01-20,15445.81,500,14945.81,Approved,58,ADJ006,ON,0,1.2009921413897648,1,4,81,1,0,0,-514
CLM0009598,CUS003804,Auto,Liability,2025-07-22,12835.87,1000,11835.87,Approved,17,ADJ031,BC,1,1.1801604298806008,0,3,77,1,1,3,4144
CLM0009599,CUS004526,Auto,Collision,2024-10-16,1463.94,750,713.94,Approved,21,ADJ017,ON,0,1.0372437911705736,1,0,95,1,0,1,2094
CLM0009600,CUS002249,Auto,Collision,2024-02-14,2118.54,1000,1118.54,Under Review,8,ADJ017,NS,0,0.7146035494234643,0,3,95,1,1,1,4784
CLM0009601,CUS004499,Auto,Collision,2024-06-28,7690.77,750,6940.77,Closed,6,ADJ031,QC,1,0.8060746794040687,0,4,76,0,1,1,583
CLM0009602,CUS002054,Auto,Collision,2025-08-17,2134.16,500,1634.16,Approved,16,ADJ039,ON,0,1.1827014361043011,1,1,92,0,0,0,338
CLM0009603,CUS002529,Auto,Collision,2024-12-20,3442.74,250,3192.74,Approved,11,ADJ033,ON,0,1.019063586440959,0,2,96,0,1,0,1688
CLM0009604,CUS002774,Auto,Collision,2025-12-21,4909.44,750,4159.44,Approved,5,ADJ043,ON,0,1.2956085694000812,0,2,83,0,1,1,5121
CLM0009605,CUS000816,Home,Water Damage,2024-02-27,1384.12,500,884.12,Approved,33,ADJ018,MB,0,0.820542206110717,0,3,83,0,1,3,-494
CLM0009606,CUS003531,Home,Theft,2025-04-03,2178.63,2000,178.63,Closed,23,ADJ019,ON,0,1.0364886420737178,1,2,83,1,0,0,4339
CLM0009607,CUS000588,Auto,Comprehensive,2024-08-09,2822.51,750,2072.51,Closed,10,ADJ045,QC,0,0.7322589157075646,0,3,86,1,0,1,1672
CLM0009608,CUS003770,Auto,Theft,2024-03-04,18899.97,1000,17899.97,Approved,27,ADJ020,ON,1,1.726942965127165,1,8,65,0,0,7,-313
CLM0009609,CUS000277,Auto,Collision,2025-12-27,5513.86,250,5263.86,Approved,9,ADJ021,QC,1,1.0871272141220298,0,0,88,1,1,2,4453
CLM0009610,CUS001682,Auto,Liability,2025-12-18,4725.93,1000,3725.93,Approved,20,ADJ033,SK,0,0.9389481982466861,0,4,87,1,0,0,4934
CLM0009611,CUS004728,Home,Water Damage,2025-06-17,14809.56,2000,12809.56,Approved,9,ADJ041,BC,0,1.0378299588863222,0,2,88,0,1,3,255
CLM0009612,CUS002734,Auto,Vandalism,2025-07-06,311.13,750,0.0,Closed,6,ADJ036,ON,1,0.9117813959007555,1,1,76,1,0,1,3184
CLM0009613,CUS000768,Auto,Collision,2025-07-28,17620.37,750,16870.37,Approved,53,ADJ030,ON,0,1.6117952705222092,0,8,73,0,0,2,1941
CLM0009614,CUS001006,Auto,Vandalism,2024-08-24,1178.76,1000,178.76,Under Review,7,ADJ027,MB,0,1.0749466988896927,0,1,79,1,0,3,4145
CLM0009615,CUS004685,Home,Fire,2024-09-25,9850.92,1500,8350.92,Approved,45,ADJ024,MB,0,0.7871999683755564,1,3,98,1,0,1,295
CLM0009616,CUS002546,Auto,Collision,2025-04-08,5388.21,1000,4388.21,Approved,24,ADJ016,ON,1,0.8805762668654286,0,4,84,1,1,1,4277
CLM0009617,CUS001233,Auto,Collision,2024-12-25,1256.93,750,506.93,Under Review,9,ADJ029,ON,0,0.7975829502999929,0,3,86,0,1,0,905
CLM0009618,CUS001027,Auto,Vandalism,2024-06-18,1015.21,750,265.21,Under Review,16,ADJ002,QC,2,0.9158669107157186,0,0,78,1,0,0,-32
CLM0009619,CUS000411,Auto,Comprehensive,2024-09-21,640.73,500,140.73,Approved,6,ADJ019,MB,1,0.9326485000628915,0,2,85,1,1,3,460
CLM0009620,CUS003025,Auto,Collision,2025-01-30,6778.39,1000,5778.39,Approved,24,ADJ046,ON,0,0.9613643625720985,1,0,85,1,0,1,1068
CLM0009621,CUS004145,Home,Fire,2024-05-26,29570.46,2000,27570.46,Approved,51,ADJ025,AB,2,0.9048493658990596,1,1,76,1,1,1,-152
CLM0009622,CUS001212,Auto,Comprehensive,2024-10-18,5583.41,1000,4583.41,Approved,21,ADJ009,QC,0,0.9174237114405974,0,0,82,1,0,0,1190
CLM0009623,CUS001877,Auto,Collision,2025-01-18,2553.09,500,2053.09,Approved,9,ADJ030,ON,2,1.224873410602213,1,2,89,0,1,1,4376
CLM0009624,CUS003197,Auto,Collision,2024-03-16,6582.04,1000,5582.04,Approved,10,ADJ023,BC,1,1.1235438007740521,0,0,83,1,1,1,2387
CLM0009625,CUS000806,Home,Water Damage,2024-01-17,5263.22,1500,3763.22,Approved,13,ADJ017,QC,1,1.1050489543370763,0,4,88,1,1,1,2589
CLM0009626,CUS002009,Auto,Theft,2024-08-25,16157.7,1000,15157.7,Approved,32,ADJ023,ON,0,0.9726415975207369,0,3,94,1,1,0,96
CLM0009627,CUS003711,Home,Fire,2024-04-09,8040.56,1000,7040.56,Approved,22,ADJ048,MB,2,0.7890033615141322,0,0,88,1,0,0,1492
CLM0009628,CUS003109,Auto,Theft,2024-06-16,23085.53,500,22585.53,Approved,9,ADJ024,ON,0,1.285866139709389,0,3,86,0,1,0,2079
CLM0009629,CUS002082,Auto,Collision,2024-10-13,2534.49,750,1784.49,Approved,8,ADJ027,ON,0,0.9214118345206206,0,3,77,1,1,1,3931
CLM0009630,CUS000970,Auto,Comprehensive,2024-04-25,1098.49,750,348.49,Under Review,24,ADJ009,QC,0,0.7838829233789987,1,0,75,1,0,0,3546
CLM0009631,CUS000194,Auto,Comprehensive,2024-03-16,953.94,1000,0.0,Denied,4,ADJ031,NS,0,0.7311269896888578,0,2,84,1,1,3,361
CLM0009632,CUS004627,Auto,Liability,2025-04-22,1747.79,750,997.79,Approved,3,ADJ047,ON,1,0.8503281863004349,0,3,88,1,0,0,5125
CLM0009633,CUS003514,Home,Weather,2025-09-23,2364.23,1000,1364.23,Approved,10,ADJ043,ON,0,0.8436420904978037,1,2,91,1,1,1,5279
CLM0009634,CUS004516,Auto,Comprehensive,2024-09-12,2381.44,750,1631.44,Denied,9,ADJ047,ON,0,0.8337234415536154,0,3,78,1,0,1,-332
CLM0009635,CUS002719,Auto,Comprehensive,2024-04-13,747.92,1000,0.0,Approved,24,ADJ020,ON,0,0.7469101266912094,0,3,97,1,1,1,-63
CLM0009636,CUS004378,Auto,Liability,2024-09-06,15743.49,1000,14743.49,Approved,10,ADJ034,ON,0,1.1473028742700968,1,0,81,1,0,2,4940
CLM0009637,CUS002386,Auto,Vandalism,2024-12-02,813.7,1000,0.0,Under Review,22,ADJ022,AB,0,1.1565941339569572,1,3,94,1,0,0,1179
CLM0009638,CUS003504,Auto,Liability,2025-09-21,9321.97,750,8571.97,Approved,23,ADJ024,ON,0,0.871994461390311,0,4,86,1,1,0,4499
CLM0009639,CUS003775,Home,Theft,2025-12-19,1144.47,2000,0.0,Approved,12,ADJ015,BC,1,1.185007506561475,0,2,98,1,1,1,2690
CLM0009640,CUS000480,Auto,Collision,2024-03-09,4442.2,500,3942.2,Approved,7,ADJ027,MB,2,1.2622608900414163,0,3,80,1,0,0,1005
CLM0009641,CUS001983,Home,Liability,2024-07-22,14630.4,1500,13130.4,Approved,17,ADJ026,ON,0,0.9428801562939023,0,1,89,1,0,3,2763
CLM0009642,CUS003952,Auto,Collision,2025-12-10,5363.03,500,4863.03,Approved,6,ADJ007,ON,0,1.0473724692104085,1,0,77,1,0,0,3359
CLM0009643,CUS004571,Home,Weather,2024-12-16,2883.71,1500,1383.71,Approved,16,ADJ042,QC,0,0.9612902610200188,0,3,84,0,1,1,-135
CLM0009644,CUS001071,Auto,Comprehensive,2024-11-17,828.12,500,328.12,Closed,52,ADJ014,ON,0,0.8603976045643549,0,0,75,0,0,0,2202
CLM0009645,CUS004381,Auto,Liability,2025-06-03,3571.76,750,2821.76,Approved,5,ADJ010,NS,1,1.2936660342760526,1,3,96,1,1,1,1278
CLM0009646,CUS000734,Auto,Liability,2024-11-27,3848.31,500,3348.31,Denied,40,ADJ022,ON,1,0.7952216361077264,1,3,81,1,0,3,4911
CLM0009647,CUS002267,Auto,Comprehensive,2024-07-17,3449.53,500,2949.53,Approved,15,ADJ007,QC,1,2.5369944301126344,1,14,51,1,1,6,500
CLM0009648,CUS000773,Auto,Comprehensive,2024-07-24,4164.47,1000,3164.47,Denied,9,ADJ042,ON,0,1.2708309910105258,0,2,83,0,1,0,1535
CLM0009649,CUS003634,Home,Water Damage,2025-01-31,2833.7,1500,1333.7,Denied,45,ADJ042,AB,0,0.894590574281275,1,4,88,1,0,1,994
CLM0009650,CUS001714,Auto,Collision,2025-12-18,3306.09,750,2556.09,Denied,14,ADJ009,ON,0,1.1175537883608384,0,3,95,1,0,1,3373
CLM0009651,CUS001918,Auto,Collision,2025-03-08,4214.68,750,3464.68,Closed,17,ADJ016,AB,1,0.9090364378571297,1,4,80,0,1,2,749
CLM0009652,CUS003031,Home,Vandalism,2025-05-23,634.5,1500,0.0,Approved,8,ADJ028,SK,0,1.0159485489048259,0,1,99,1,0,0,1750
CLM0009653,CUS002510,Auto,Collision,2025-01-14,7418.61,500,6918.61,Approved,8,ADJ026,BC,0,1.0272140594801205,0,1,81,0,0,2,2839
CLM0009654,CUS001407,Auto,Liability,2025-08-20,7832.41,750,7082.41,Approved,7,ADJ020,AB,0,1.024903937944003,1,1,89,1,0,0,3912
CLM0009655,CUS003455,Auto,Collision,2025-07-19,5155.82,1000,4155.82,Approved,43,ADJ036,ON,1,1.2895693344052908,0,1,90,1,0,1,411
CLM0009656,CUS004013,Home,Theft,2024-04-09,4343.97,1500,2843.97,Denied,6,ADJ007,ON,0,1.0217249625021176,1,1,92,1,0,1,2619
CLM0009657,CUS004492,Auto,Theft,2025-07-19,12945.01,1000,11945.01,Approved,36,ADJ018,BC,1,1.067657020792275,0,0,85,1,1,0,4111
CLM0009658,CUS000635,Auto,Collision,2025-01-03,1848.87,500,1348.87,Approved,5,ADJ006,ON,0,0.8640481338341459,1,1,92,0,1,1,2736
CLM0009659,CUS002897,Auto,Comprehensive,2024-02-10,2095.98,750,1345.98,Approved,34,ADJ009,ON,1,1.1148513048294946,0,1,99,1,0,0,3108
CLM0009660,CUS002505,Auto,Liability,2024-09-16,354.23,1000,0.0,Approved,7,ADJ026,ON,1,0.8313286399305131,1,3,81,1,0,0,-100
CLM0009661,CUS000453,Home,Liability,2024-02-20,6816.47,1500,5316.47,Approved,34,ADJ038,ON,1,0.7060652059689079,0,1,83,1,1,3,3022
CLM0009662,CUS002575,Home,Water Damage,2025-08-09,3102.73,1500,1602.73,Closed,11,ADJ040,ON,1,0.8186033155085569,0,1,95,1,0,1,3737
CLM0009663,CUS003563,Auto,Collision,2024-02-04,4616.76,750,3866.76,Approved,11,ADJ026,AB,0,1.010045601896581,0,0,86,0,0,1,3760
CLM0009664,CUS001936,Auto,Comprehensive,2025-10-01,900.93,250,650.93,Approved,19,ADJ021,QC,1,1.0080375531372483,0,2,98,1,1,3,4314
CLM0009665,CUS003290,Auto,Comprehensive,2025-08-10,312.75,250,62.75,Approved,5,ADJ027,QC,0,0.9231162322037998,0,4,85,0,1,0,4632
CLM0009666,CUS000605,Auto,Comprehensive,2024-01-23,2477.08,750,1727.08,Closed,23,ADJ005,ON,1,0.8789614462860214,0,3,96,1,1,0,805
CLM0009667,CUS004096,Home,Water Damage,2024-12-25,10745.86,1000,9745.86,Approved,9,ADJ018,QC,1,1.2928061070521308,1,3,83,1,1,1,3564
CLM0009668,CUS004640,Auto,Vandalism,2024-08-01,842.3,250,592.3,Under Review,38,ADJ008,ON,3,2.496178330682184,0,5,54,0,0,4,4122
CLM0009669,CUS004422,Home,Fire,2024-08-19,8989.84,2000,6989.84,Under Review,3,ADJ043,AB,0,0.7144762380691662,0,1,88,1,1,0,3213
CLM0009670,CUS001120,Auto,Comprehensive,2024-04-12,1922.6,750,1172.6,Approved,3,ADJ046,QC,0,1.0350826532518982,0,4,94,1,1,1,4597
CLM0009671,CUS003870,Home,Liability,2025-01-11,23936.62,1500,22436.62,Denied,11,ADJ042,QC,2,1.0179319807364464,0,0,97,1,0,1,3907
CLM0009672,CUS004224,Home,Weather,2025-02-19,15376.22,1500,13876.22,Under Review,7,ADJ026,ON,0,1.1769192750024193,1,0,95,0,1,1,1768
CLM0009673,CUS004621,Auto,Collision,2026-01-03,3861.1,1000,2861.1,Closed,16,ADJ044,AB,0,0.9930540438347968,0,2,84,0,1,1,2903
CLM0009674,CUS001698,Auto,Theft,2024-10-14,6929.24,1000,5929.24,Denied,55,ADJ003,AB,2,1.0955237521753647,0,3,75,1,0,2,3509
CLM0009675,CUS000302,Home,Theft,2025-01-07,4496.96,1000,3496.96,Approved,18,ADJ015,ON,2,1.015761679053547,0,3,99,1,1,0,1487
CLM0009676,CUS002777,Home,Fire,2025-09-15,73110.9,2000,71110.9,Under Review,9,ADJ032,BC,0,0.834537866398614,0,2,76,1,1,1,-66
CLM0009677,CUS001013,Auto,Comprehensive,2024-07-27,6490.1,250,6240.1,Approved,21,ADJ035,ON,0,0.7857009715542953,1,0,76,1,0,1,3513
CLM0009678,CUS004458,Auto,Comprehensive,2024-11-19,400.76,750,0.0,Denied,12,ADJ026,BC,0,0.9929842232062772,1,1,86,1,0,0,3462
CLM0009679,CUS004055,Auto,Liability,2024-03-31,858.54,750,108.54,Approved,5,ADJ023,BC,0,1.195890429397678,0,0,78,0,0,1,4520
CLM0009680,CUS000767,Auto,Collision,2025-10-22,2486.13,750,1736.13,Approved,7,ADJ041,ON,1,1.1703250296717633,1,3,92,1,1,3,2101
CLM0009681,CUS002726,Auto,Comprehensive,2025-12-28,1566.94,1000,566.94,Approved,14,ADJ004,AB,1,1.2474459756097929,0,4,94,1,1,0,84
CLM0009682,CUS002580,Auto,Liability,2025-03-19,24648.2,750,23898.2,Approved,39,ADJ036,ON,1,0.8763451673519205,0,1,90,1,1,0,812
CLM0009683,CUS004592,Auto,Collision,2024-04-28,21269.5,500,20769.5,Approved,9,ADJ019,BC,0,0.7867760805697195,1,3,89,1,1,1,27
CLM0009684,CUS003768,Home,Water Damage,2025-09-16,8651.39,1000,7651.39,Approved,22,ADJ026,NS,0,1.1019584060136796,0,2,91,1,0,0,3389
CLM0009685,CUS004527,Auto,Collision,2024-08-13,3910.87,750,3160.87,Denied,27,ADJ010,ON,1,0.9159483404210744,0,3,97,1,0,1,3114
CLM0009686,CUS001494,Auto,Collision,2025-04-29,1388.18,750,638.18,Approved,20,ADJ033,QC,0,1.0555562868572343,1,1,77,1,0,1,1008
CLM0009687,CUS001064,Auto,Theft,2024-02-04,5089.47,750,4339.47,Approved,7,ADJ003,AB,1,1.0077325477843482,1,3,93,1,0,0,-535
CLM0009688,CUS000190,Auto,Comprehensive,2025-09-18,6023.86,500,5523.86,Approved,6,ADJ009,ON,1,1.1074362576481942,1,1,97,1,0,0,4232
CLM0009689,CUS001728,Auto,Comprehensive,2025-09-19,1007.87,500,507.87,Approved,11,ADJ034,QC,1,1.7670658441533558,0,12,51,1,0,5,2226
CLM0009690,CUS000191,Auto,Collision,2025-05-20,3999.32,750,3249.32,Denied,8,ADJ031,ON,1,1.0719393756780584,1,3,84,1,1,0,4068
CLM0009691,CUS004306,Auto,Collision,2024-09-22,25157.88,1000,24157.88,Approved,5,ADJ040,AB,0,1.2024257867340353,0,2,96,0,1,1,1897
CLM0009692,CUS001603,Home,Water Damage,2025-08-03,23334.55,1500,21834.55,Approved,10,ADJ030,ON,1,1.121322532659332,0,4,96,0,0,2,1131
CLM0009693,CUS004859,Auto,Collision,2024-12-09,6150.07,500,5650.07,Under Review,4,ADJ030,QC,0,1.283428520297838,0,3,84,0,0,0,3601
CLM0009694,CUS000990,Auto,Comprehensive,2024-12-05,2147.99,750,1397.99,Approved,3,ADJ026,ON,1,1.0808531425145942,1,4,82,1,1,3,4408
CLM0009695,CUS004157,Auto,Vandalism,2024-11-15,429.91,1000,0.0,Approved,23,ADJ014,BC,0,0.9526442284427462,1,2,93,1,0,1,2096
CLM0009696,CUS000261,Home,Theft,2025-11-24,5924.8,1000,4924.8,Approved,12,ADJ019,ON,0,1.2890128140655759,1,2,78,1,1,1,2427
CLM0009697,CUS000867,Home,Fire,2025-07-08,54534.31,1500,53034.31,Approved,32,ADJ008,ON,0,0.7672230741327328,1,3,84,1,1,1,3991
CLM0009698,CUS001214,Auto,Collision,2024-12-22,8103.4,1000,7103.4,Denied,44,ADJ015,BC,3,2.0271092905251136,1,8,57,1,0,11,4494
CLM0009699,CUS004847,Home,Liability,2025-03-29,1629.16,2000,0.0,Approved,30,ADJ031,ON,0,1.0686839023526664,0,3,78,1,1,3,3543
CLM0009700,CUS002006,Auto,Collision,2025-12-10,2423.34,500,1923.34,Approved,9,ADJ048,BC,0,1.1086057688762572,0,2,78,1,1,2,2441
CLM0009701,CUS004443,Auto,Liability,2025-02-14,12701.54,750,11951.54,Under Review,27,ADJ031,ON,0,1.256879676122447,0,1,79,0,1,3,22
CLM0009702,CUS003295,Home,Water Damage,2025-07-28,2685.12,500,2185.12,Under Review,45,ADJ003,QC,0,0.7882116907581358,0,3,86,1,1,0,318
CLM0009703,CUS002691,Auto,Collision,2025-12-06,10470.08,750,9720.08,Denied,12,ADJ043,ON,0,0.8590590609611164,1,2,96,0,1,1,2134
CLM0009704,CUS000596,Home,Liability,2024-04-08,3496.55,2000,1496.55,Denied,10,ADJ003,ON,0,1.169575206624367,1,2,79,1,1,3,2533
CLM0009705,CUS001668,Auto,Theft,2024-11-01,28213.74,500,27713.74,Approved,8,ADJ004,ON,0,0.8024149962763543,0,4,91,0,1,0,3763
CLM0009706,CUS000924,Auto,Theft,2024-05-06,19016.86,1000,18016.86,Approved,23,ADJ010,AB,0,1.128959776649841,0,1,81,1,1,0,409
CLM0009707,CUS003523,Auto,Comprehensive,2025-01-17,614.07,750,0.0,Approved,26,ADJ016,QC,1,1.1039091702600345,0,1,86,1,0,1,2293
CLM0009708,CUS002128,Home,Fire,2025-03-17,262275.34,2000,260275.34,Approved,11,ADJ003,QC,0,1.2366680668202181,0,1,80,1,1,3,1429
CLM0009709,CUS000180,Auto,Collision,2024-01-19,2543.36,750,1793.36,Closed,44,ADJ044,AB,1,0.7042273086782608,0,2,81,1,1,0,1804
CLM0009710,CUS002674,Auto,Comprehensive,2025-01-30,1675.48,1000,675.48,Closed,14,ADJ044,ON,0,1.2596472344643692,0,2,78,1,0,2,4237
CLM0009711,CUS004702,Auto,Comprehensive,2025-02-03,3948.74,750,3198.74,Approved,7,ADJ023,QC,1,1.2694089339377657,1,0,83,1,1,0,3228
CLM0009712,CUS003587,Auto,Collision,2025-10-16,21881.66,500,21381.66,Approved,7,ADJ020,NS,0,0.8356142910256201,0,1,90,0,1,0,3600
CLM0009713,CUS002191,Auto,Theft,2025-03-25,9858.06,500,9358.06,Approved,4,ADJ048,AB,1,1.1812413441135035,1,4,78,0,1,1,3971
CLM0009714,CUS004400,Home,Water Damage,2025-03-03,1190.69,2000,0.0,Approved,6,ADJ045,QC,0,1.1523614086516492,0,2,83,1,1,1,3767
CLM0009715,CUS001050,Auto,Theft,2025-12-22,9498.01,1000,8498.01,Under Review,8,ADJ004,ON,0,0.9904642548706254,1,1,90,0,1,0,830
CLM0009716,CUS003567,Home,Theft,2025-09-16,19020.02,1500,17520.02,Approved,28,ADJ024,QC,1,1.1451295328657107,1,4,75,1,1,1,5232
CLM0009717,CUS000123,Home,Water Damage,2025-11-08,15293.3,1000,14293.3,Under Review,11,ADJ038,AB,1,0.8924058515910535,0,1,88,0,0,1,3482
CLM0009718,CUS001623,Home,Water Damage,2025-06-29,13401.83,1500,11901.83,Approved,14,ADJ004,BC,1,0.7931650514096125,0,2,98,1,0,0,4492
CLM0009719,CUS003013,Auto,Liability,2025-12-30,10832.8,500,10332.8,Closed,29,ADJ002,ON,0,1.2362250322004333,0,4,92,1,0,0,4073
CLM0009720,CUS000018,Home,Theft,2024-02-15,1198.68,500,698.68,Approved,19,ADJ046,ON,0,1.1027136770897648,0,1,90,0,1,1,2667
CLM0009721,CUS000549,Auto,Comprehensive,2025-11-16,1691.67,750,941.67,Closed,38,ADJ007,QC,0,1.2670991748793927,0,4,84,0,1,3,2154
CLM0009722,CUS002715,Auto,Comprehensive,2024-08-28,10520.75,500,10020.75,Approved,9,ADJ047,ON,0,0.953682268597611,1,1,96,0,0,1,3457
CLM0009723,CUS001669,Auto,Liability,2025-12-17,1241.3,1000,241.3,Approved,3,ADJ040,NB,1,0.93425075719202,1,3,81,1,1,1,3021
CLM0009724,CUS000360,Auto,Theft,2024-11-09,16320.83,750,15570.83,Denied,23,ADJ005,NB,0,1.081267154980197,0,4,83,1,1,1,2168
CLM0009725,CUS001890,Home,Theft,2024-12-07,1026.44,1000,26.44,Approved,10,ADJ032,ON,1,0.7699322834444079,0,4,81,1,1,0,2873
CLM0009726,CUS004416,Auto,Collision,2024-01-10,6893.65,500,6393.65,Approved,31,ADJ041,ON,1,1.0913944338463175,0,3,88,1,1,1,2302
CLM0009727,CUS001205,Home,Vandalism,2025-09-13,3374.06,1500,1874.06,Denied,40,ADJ046,ON,0,1.2678565931209542,0,2,82,1,0,0,5250
CLM0009728,CUS004880,Home,Fire,2025-06-13,125890.63,1500,124390.63,Denied,20,ADJ030,ON,0,0.893901369331251,0,0,81,1,0,0,298
CLM0009729,CUS001274,Auto,Comprehensive,2024-02-13,680.56,750,0.0,Under Review,25,ADJ019,ON,0,0.8834722432742288,0,4,79,1,1,2,3583
CLM0009730,CUS004603,Auto,Collision,2025-07-14,4790.22,500,4290.22,Approved,7,ADJ015,AB,0,1.14960953068327,0,1,86,1,1,3,3343
CLM0009731,CUS002049,Auto,Theft,2024-01-26,7175.34,500,6675.34,Approved,21,ADJ047,ON,0,1.1916247169445477,0,4,89,1,1,2,4497
CLM0009732,CUS004736,Auto,Comprehensive,2025-04-26,2671.79,750,1921.79,Approved,45,ADJ026,ON,2,1.8753148364738954,0,12,61,0,0,3,3878
CLM0009733,CUS004910,Auto,Comprehensive,2024-08-13,3167.2,500,2667.2,Approved,14,ADJ046,ON,2,0.8181499685822856,0,3,81,1,1,3,824
CLM0009734,CUS001185,Auto,Comprehensive,2024-04-29,2588.44,750,1838.44,Approved,5,ADJ004,QC,0,0.9283856274114964,0,1,75,1,1,1,1025
CLM0009735,CUS004206,Auto,Collision,2025-10-23,2997.25,500,2497.25,Approved,4,ADJ019,BC,0,0.7730395346195801,0,1,93,0,0,1,4940
