claim_id,anomaly_score,ml_fraud_probability,risk_score,risk_category,flagged_for_review,requires_investigation
CLM0009474,26.15068180446819,0.0,10.5,Low,False,False
CLM0009475,26.937174954847254,0.0,10.8,Low,False,False
CLM0009476,21.689524197112487,0.0,8.7,Low,False,False
CLM0009477,63.657918878177846,100.0,85.5,Critical,True,True
CLM0009478,34.619413982685785,0.0,13.8,Low,False,False
CLM0009479,7.906903032074785,0.0,3.2,Low,False,False
CLM0009480,38.12123007329159,0.0,15.2,Low,False,False
CLM0009481,38.36279838004738,1.1909353672910896,16.1,Low,False,False
CLM0009482,25.738820852829758,0.0,10.3,Low,False,False
CLM0009483,33.730319716260794,0.0,13.5,Low,False,False
CLM0009484,15.508536073512413,0.0,6.2,Low,False,False
CLM0009485,13.37580392064578,0.0,5.4,Low,False,False
CLM0009486,13.7336033734473,0.0,5.5,Low,False,False
CLM0009487,16.61797181183512,0.0,6.6,Low,False,False
CLM0009488,10.286958324563633,0.0,4.1,Low,False,False
CLM0009489,17.73979440625677,0.0,7.1,Low,False,False
CLM0009490,56.28704934373289,0.0,22.5,Low,False,False
CLM0009491,13.769777218993395,0.0,5.5,Low,False,False
CLM0009492,20.030126583903616,0.0,8.0,Low,False,False
CLM0009493,42.42766752182513,0.5266533301953401,17.3,Low,False,False
CLM0009494,13.923672429648072,0.0,5.6,Low,False,False
CLM0009495,13.503472331368583,0.0,5.4,Low,False,False
CLM0009496,5.099806677322405,0.0,2.0,Low,False,False
CLM0009497,28.71926885286872,0.0,11.5,Low,False,False
CLM0009498,15.837015467121729,0.0,6.3,Low,False,False
CLM0009499,33.01448649630476,0.0,13.2,Low,False,False
CLM0009500,24.180773152568115,0.0,9.7,Low,False,False
CLM0009501,23.092814659474648,0.0,9.2,Low,False,False
CLM0009502,31.62644526450005,0.0,12.7,Low,False,False
CLM0009503,12.520051459206606,0.0,5.0,Low,False,False
CLM0009504,28.680577149157916,0.0,11.5,Low,False,False
CLM0009505,13.409401641720697,0.0,5.4,Low,False,False
CLM0009506,21.222387179644862,0.0,8.5,Low,False,False
CLM0009507,22.93142157715731,0.0,9.2,Low,False,False
CLM0009508,27.74032896866888,0.0,11.1,Low,False,False
CLM0009509,12.737668201819641,0.0,5.1,Low,False,False
CLM0009510,6.439278188476349,0.0,2.6,Low,False,False
CLM0009511,76.57648460580664,100.0,90.6,Critical,True,True
CLM0009512,16.573952883609987,0.0,6.6,Low,False,False
CLM0009513,19.626317740250986,0.0,7.9,Low,False,False
CLM0009514,19.403501095977838,0.0,7.8,Low,False,False
CLM0009515,27.219879080865784,0.0,10.9,Low,False,False
CLM0009516,27.18253914546559,0.0,10.9,Low,False,False
CLM0009517,1.7311985168779187,0.0,0.7,Low,False,False
CLM0009518,10.300960154661997,0.0,4.1,Low,False,False
CLM0009519,11.216042203411503,0.0,4.5,Low,False,False
CLM0009520,34.67131790542294,0.0,13.9,Low,False,False
CLM0009521,17.808922317330943,0.0,7.1,Low,False,False
CLM0009522,39.460758380344565,0.0,15.8,Low,False,False
CLM0009523,24.526877499853462,0.0,9.8,Low,False,False
CLM0009524,30.470160094863118,0.0,12.2,Low,False,False
CLM0009525,10.092938484194935,0.0,4.0,Low,False,False
CLM0009526,48.68628124966177,0.0,19.5,Low,False,False
CLM0009527,17.22706006106216,0.0,6.9,Low,False,False
CLM0009528,17.151587900751352,0.0,6.9,Low,False,False
CLM0009529,22.228110909042222,0.0,8.9,Low,False,False
CLM0009530,6.434213819841805,0.0,2.6,Low,False,False
CLM0009531,17.618693638775362,0.0,7.0,Low,False,False
CLM0009532,16.367515999389404,0.0,6.5,Low,False,False
CLM0009533,7.6944982486108815,0.0,3.1,Low,False,False
CLM0009534,14.731680868990471,0.0,5.9,Low,False,False
CLM0009535,22.13144207714275,0.0,8.9,Low,False,False
CLM0009536,50.708766571969356,0.0,20.3,Low,False,False
CLM0009537,25.147629986704988,0.0,10.1,Low,False,False
CLM0009538,20.707300510651795,0.0,8.3,Low,False,False
CLM0009539,21.24178846516942,0.0,8.5,Low,False,False
CLM0009540,15.237568689910097,0.0,6.1,Low,False,False
CLM0009541,9.371123729740205,0.0,3.7,Low,False,False
CLM0009542,19.06688903401903,0.0,7.6,Low,False,False
CLM0009543,24.2197397108302,0.0,9.7,Low,False,False
CLM0009544,13.129648355759171,0.0,5.3,Low,False,False
CLM0009545,4.465175010172395,0.0,1.8,Low,False,False
CLM0009546,12.233567591315197,0.0,4.9,Low,False,False
CLM0009547,22.500777503608717,0.0,9.0,Low,False,False
CLM0009548,22.071479175022347,0.0,8.8,Low,False,False
CLM0009549,16.4947578742738,0.0,6.6,Low,False,False
CLM0009550,6.866876675073142,0.0,2.7,Low,False,False
CLM0009551,41.00037502490611,0.0,16.4,Low,False,False
CLM0009552,17.650769292684345,0.0,7.1,Low,False,False
CLM0009553,43.118477918491024,0.0,17.2,Low,False,False
CLM0009554,16.83152272294185,0.0,6.7,Low,False,False
CLM0009555,53.420584059263064,100.0,81.4,Critical,True,False
CLM0009556,18.31562614985459,0.0,7.3,Low,False,False
CLM0009557,27.697238891436527,0.0,11.1,Low,False,False
CLM0009558,19.844384230612413,0.0,7.9,Low,False,False
CLM0009559,23.952637238143648,0.0,9.6,Low,False,False
CLM0009560,26.6221567670444,0.0,10.6,Low,False,False
CLM0009561,15.994377245176173,0.0,6.4,Low,False,False
CLM0009562,18.618200991128763,0.0,7.4,Low,False,False
CLM0009563,6.634696290555642,0.0,2.7,Low,False,False
CLM0009564,44.57526887188244,0.0,17.8,Low,False,False
CLM0009565,5.081096481697845,0.0,2.0,Low,False,False
CLM0009566,3.756707360041278,0.0,1.5,Low,False,False
CLM0009567,49.15743427536404,0.0,19.7,Low,False,False
CLM0009568,16.777244130268755,0.0,6.7,Low,False,False
CLM0009569,16.22274885605899,0.0,6.5,Low,False,False
CLM0009570,47.54563192337303,0.0,19.0,Low,False,False
CLM0009571,48.375975888218846,0.0,19.4,Low,False,False
CLM0009572,16.65288341034149,0.0,6.7,Low,False,False
CLM0009573,23.480902174055394,0.0,9.4,Low,False,False
CLM0009574,11.364477463873367,0.0,4.5,Low,False,False
CLM0009575,17.8572624203274,0.0,7.1,Low,False,False
CLM0009576,48.46970939960317,0.0,19.4,Low,False,False
CLM0009577,20.59125686335851,0.0,8.2,Low,False,False
CLM0009578,22.889247072875264,0.0,9.2,Low,False,False
CLM0009579,9.854312872445592,0.0,3.9,Low,False,False
CLM0009580,26.927468245580798,0.0,10.8,Low,False,False
CLM0009581,28.401560068597654,0.0,11.4,Low,False,False
CLM0009582,11.967297647242624,0.0,4.8,Low,False,False
CLM0009583,9.341677895432188,0.0,3.7,Low,False,False
CLM0009584,10.685630430208715,0.0,4.3,Low,False,False
CLM0009585,60.293713944242874,0.0,24.1,Low,False,False
CLM0009586,46.872845787482746,0.0,18.7,Low,False,False
CLM0009587,9.848575702571694,0.0,3.9,Low,False,False
CLM0009588,15.549856220848113,0.0,6.2,Low,False,False
CLM0009589,14.234415223286723,0.0,5.7,Low,False,False
CLM0009590,25.912805472701173,0.0,10.4,Low,False,False
CLM0009591,42.17113675164088,0.0,16.9,Low,False,False
CLM0009592,4.816283965289447,0.0,1.9,Low,False,False
CLM0009593,26.06887600817759,0.0,10.4,Low,False,False
CLM0009594,38.32813422733824,0.0,15.3,Low,False,False
CLM0009595,20.20160875278909,0.0,8.1,Low,False,False
CLM0009596,14.06390741203234,0.0,5.6,Low,False,False
CLM0009597,43.58687800363427,0.0,17.4,Low,False,False
CLM0009598,13.713162266659607,0.0,5.5,Low,False,False
CLM0009599,12.684676031830156,0.0,5.1,Low,False,False
CLM0009600,11.18993947941027,0.0,4.5,Low,False,False
CLM0009601,13.996728067305074,0.0,5.6,Low,False,False
CLM0009602,20.943151681604522,0.0,8.4,Low,False,False
CLM0009603,9.592309035126444,0.0,3.8,Low,False,False
CLM0009604,10.916484380438007,0.0,4.4,Low,False,False
CLM0009605,40.06200527546725,0.38646028970489815,16.3,Low,False,False
CLM0009606,15.682303594342006,0.0,6.3,Low,False,False
CLM0009607,8.17336002821325,0.0,3.3,Low,False,False
CLM0009608,70.29310880138738,99.99047073679264,88.1,Critical,True,True
CLM0009609,8.481184314223222,0.0,3.4,Low,False,False
CLM0009610,14.719976023194892,0.0,5.9,Low,False,False
CLM0009611,25.65516027260206,0.0,10.3,Low,False,False
CLM0009612,15.825059917927076,0.0,6.3,Low,False,False
CLM0009613,35.88673666318507,98.52665333019533,73.5,High,True,False
CLM0009614,15.520469228575283,0.0,6.2,Low,False,False
CLM0009615,31.740001630272975,0.0,12.7,Low,False,False
CLM0009616,5.281990196446495,0.0,2.1,Low,False,False
CLM0009617,9.922592969728662,0.0,4.0,Low,False,False
CLM0009618,42.24843422936153,0.0,16.9,Low,False,False
CLM0009619,9.000363369151888,0.0,3.6,Low,False,False
CLM0009620,12.395089500347867,0.0,5.0,Low,False,False
CLM0009621,63.21364055241335,0.6012729440609939,25.6,Medium,False,False
CLM0009622,9.665115743600005,0.0,3.9,Low,False,False
CLM0009623,20.785876012621053,0.0,8.3,Low,False,False
CLM0009624,8.601523371058972,0.0,3.4,Low,False,False
CLM0009625,12.152353620353406,0.0,4.9,Low,False,False
CLM0009626,26.484359239569677,0.0,10.6,Low,False,False
CLM0009627,25.883888996203662,0.0,10.4,Low,False,False
CLM0009628,32.203674824704386,0.0,12.9,Low,False,False
CLM0009629,4.576677184486433,0.0,1.8,Low,False,False
CLM0009630,18.105958432671375,0.0,7.2,Low,False,False
CLM0009631,11.351270233654054,0.0,4.5,Low,False,False
CLM0009632,11.647666620386076,0.0,4.7,Low,False,False
CLM0009633,23.730364473168574,0.0,9.5,Low,False,False
CLM0009634,27.017606434711226,0.0,10.8,Low,False,False
CLM0009635,28.009574601009845,0.0,11.2,Low,False,False
CLM0009636,19.978115615812165,0.0,8.0,Low,False,False
CLM0009637,22.36585165735544,0.0,8.9,Low,False,False
CLM0009638,7.509642417596907,0.0,3.0,Low,False,False
CLM0009639,13.405358262080302,0.0,5.4,Low,False,False
CLM0009640,24.219289935034805,1.1661943774276575,10.4,Low,False,False
CLM0009641,14.895585949493018,0.0,6.0,Low,False,False
CLM0009642,14.356173617046707,0.0,5.7,Low,False,False
CLM0009643,35.19124666538937,0.0,14.1,Low,False,False
CLM0009644,23.435224906780018,0.37087217733581945,9.6,Low,False,False
CLM0009645,13.11389024105586,0.0,5.2,Low,False,False
CLM0009646,21.87841016578148,0.0,8.8,Low,False,False
CLM0009647,66.13048171942053,100.0,86.5,Critical,True,True
CLM0009648,7.147872383841747,0.0,2.9,Low,False,False
CLM0009649,30.176755068974437,0.0,12.1,Low,False,False
CLM0009650,6.018087583392817,0.0,2.4,Low,False,False
CLM0009651,20.494879363441278,0.0,8.2,Low,False,False
CLM0009652,22.14871494347792,0.0,8.9,Low,False,False
CLM0009653,17.944160017579904,0.0,7.2,Low,False,False
CLM0009654,17.321823298706317,0.0,6.9,Low,False,False
CLM0009655,16.22703768220154,0.0,6.5,Low,False,False
CLM0009656,14.022292798550506,0.0,5.6,Low,False,False
CLM0009657,13.619696904274614,0.0,5.4,Low,False,False
CLM0009658,15.426150149757255,0.0,6.2,Low,False,False
CLM0009659,14.28855940281968,0.0,5.7,Low,False,False
CLM0009660,34.74795780718358,0.0,13.9,Low,False,False
CLM0009661,16.639768098069084,0.0,6.7,Low,False,False
CLM0009662,15.34526579872738,0.0,6.1,Low,False,False
CLM0009663,18.783186041427037,0.0,7.5,Low,False,False
CLM0009664,9.745920815353216,0.0,3.9,Low,False,False
CLM0009665,14.091472805229454,0.0,5.6,Low,False,False
CLM0009666,4.088761269111785,0.0,1.6,Low,False,False
CLM0009667,19.985369132081775,0.0,8.0,Low,False,False
CLM0009668,68.32313511467878,100.0,87.3,Critical,True,True
CLM0009669,23.246416121003953,0.0,9.3,Low,False,False
CLM0009670,9.60581264962962,0.0,3.8,Low,False,False
CLM0009671,42.909226981475925,0.0,17.2,Low,False,False
CLM0009672,31.776898205057137,0.0,12.7,Low,False,False
CLM0009673,10.723481105441845,0.0,4.3,Low,False,False
CLM0009674,33.08127464558529,0.6666666666666667,13.6,Low,False,False
CLM0009675,17.69875081542991,0.0,7.1,Low,False,False
CLM0009676,59.17826707370211,0.0,23.7,Low,False,False
CLM0009677,14.484826541549156,0.0,5.8,Low,False,False
CLM0009678,14.760225346465006,0.0,5.9,Low,False,False
CLM0009679,19.95395488052799,0.0,8.0,Low,False,False
CLM0009680,12.073940721558685,0.0,4.8,Low,False,False
CLM0009681,31.652735442566136,0.0,12.7,Low,False,False
CLM0009682,29.81937115780884,0.0,11.9,Low,False,False
CLM0009683,39.76853816310162,0.0,15.9,Low,False,False
CLM0009684,14.249361850096909,0.0,5.7,Low,False,False
CLM0009685,8.56560999470435,0.0,3.4,Low,False,False
CLM0009686,14.689562940219137,0.0,5.9,Low,False,False
CLM0009687,41.56919706135452,0.0,16.6,Low,False,False
CLM0009688,15.86719498162571,0.0,6.3,Low,False,False
CLM0009689,60.23974400016798,99.95493055555555,84.1,Critical,True,False
CLM0009690,8.90469458814015,0.0,3.6,Low,False,False
CLM0009691,42.70463066675142,0.0,17.1,Low,False,False
CLM0009692,44.305555350484084,0.0,17.7,Low,False,False
CLM0009693,18.114975074702333,0.0,7.2,Low,False,False
CLM0009694,13.388815638465012,0.0,5.4,Low,False,False
CLM0009695,20.520255801681763,0.0,8.2,Low,False,False
CLM0009696,14.102709998872086,0.0,5.6,Low,False,False
CLM0009697,39.54942328742598,0.0,15.8,Low,False,False
CLM0009698,72.55900783069661,100.0,89.0,Critical,True,True
CLM0009699,12.957614633365688,0.0,5.2,Low,False,False
CLM0009700,6.463086936074514,0.0,2.6,Low,False,False
CLM0009701,29.330344331390666,1.319802986474865,12.5,Low,False,False
CLM0009702,20.826218285573884,0.0,8.3,Low,False,False
CLM0009703,16.261842959699457,0.0,6.5,Low,False,False
CLM0009704,16.07646074034912,0.0,6.4,Low,False,False
CLM0009705,36.97116550050815,0.0,14.8,Low,False,False
CLM0009706,15.131869463546233,0.0,6.1,Low,False,False
CLM0009707,9.288883199954356,0.0,3.7,Low,False,False
CLM0009708,60.646723107521,0.46456468145841445,24.5,Low,False,False
CLM0009709,13.404650509514294,0.0,5.4,Low,False,False
CLM0009710,9.748877673983348,0.0,3.9,Low,False,False
CLM0009711,14.983166804273285,0.0,6.0,Low,False,False
CLM0009712,20.965347004787183,0.0,8.4,Low,False,False
CLM0009713,24.672713024774385,0.0,9.9,Low,False,False
CLM0009714,11.603228901526775,0.0,4.6,Low,False,False
CLM0009715,16.05156039259863,0.0,6.4,Low,False,False
CLM0009716,27.336820739285173,0.0,10.9,Low,False,False
CLM0009717,26.225894689569383,0.0,10.5,Low,False,False
CLM0009718,22.515697452354054,0.0,9.0,Low,False,False
CLM0009719,12.988271935886663,0.0,5.2,Low,False,False
CLM0009720,9.724204306707819,0.0,3.9,Low,False,False
CLM0009721,15.935467012134596,0.0,6.4,Low,False,False
CLM0009722,18.831122083533813,0.0,7.5,Low,False,False
CLM0009723,11.136316303300598,0.0,4.5,Low,False,False
CLM0009724,7.9900220424925505,0.0,3.2,Low,False,False
CLM0009725,11.61082791159358,0.0,4.6,Low,False,False
CLM0009726,3.649461156124456,0.0,1.5,Low,False,False
CLM0009727,23.590250987020934,0.0,9.4,Low,False,False
CLM0009728,50.96544102162939,0.0,20.4,Low,False,False
CLM0009729,7.733411650868726,0.0,3.1,Low,False,False
CLM0009730,10.316799164678503,0.0,4.1,Low,False,False
CLM0009731,6.417368419896907,0.0,2.6,Low,False,False
CLM0009732,61.849515619769434,100.0,84.7,Critical,True,False
CLM0009733,12.757655089165654,0.0,5.1,Low,False,False
CLM0009734,6.870721961626858,0.0,2.7,Low,False,False
CLM0009735,21.77134089922923,0.0,8.7,Low,False,False
CLM0009736,66.67837227994644,100.0,86.7,Critical,True,True
CLM0009737,2.5600779535148277,0.0,1.0,Low,False,False
CLM0009738,25.48434201030959,0.6215972222222221,10.6,Low,False,False
CLM0009739,15.102102979954102,0.0,6.0,Low,False,False
CLM0009740,17.13923995478588,0.0,6.9,Low,False,False
CLM0009741,17.473208474170022,0.0,7.0,Low,False,False
CLM0009742,34.81691161455144,0.0,13.9,Low,False,False
CLM0009743,13.872735898225619,0.0,5.5,Low,False,False
CLM0009744,10.765564993600464,0.0,4.3,Low,False,False
CLM0009745,15.809439255401593,0.0,6.3,Low,False,False
CLM0009746,3.7489900496520123,0.0,1.5,Low,False,False
CLM0009747,6.9855579351954855,0.0,2.8,Low,False,False
CLM0009748,15.964737019916475,0.0,6.4,Low,False,False
CLM0009749,13.529978835906785,0.0,5.4,Low,False,False
CLM0009750,74.26188559087969,99.98426781082588,89.7,Critical,True,True
CLM0009751,10.333558453786583,0.0,4.1,Low,False,False
CLM0009752,15.295995767769332,0.0,6.1,Low,False,False
CLM0009753,26.824024506580667,0.0,10.7,Low,False,False
CLM0009754,16.53128609000354,0.0,6.6,Low,False,False
CLM0009755,11.916161588465346,0.0,4.8,Low,False,False
CLM0009756,13.416641975339305,0.0,5.4,Low,False,False
CLM0009757,13.800326377039095,0.0,5.5,Low,False,False
CLM0009758,29.93465375441898,0.0,12.0,Low,False,False
CLM0009759,16.01782257742226,0.5609239484634281,6.7,Low,False,False
CLM0009760,19.254443173479718,0.0,7.7,Low,False,False
CLM0009761,17.65203360922314,0.0,7.1,Low,False,False
CLM0009762,15.715922440702123,0.0,6.3,Low,False,False
CLM0009763,18.8722605451222,0.0,7.5,Low,False,False
CLM0009764,18.484088065901126,0.0,7.4,Low,False,False
CLM0009765,30.21936568648972,0.0,12.1,Low,False,False
CLM0009766,12.508287776862659,0.0,5.0,Low,False,False
CLM0009767,14.261834869359525,0.0,5.7,Low,False,False
CLM0009768,61.645196877057415,0.0,24.7,Low,False,False
CLM0009769,9.376552702632523,0.0,3.8,Low,False,False
CLM0009770,26.619030122396335,0.0,10.6,Low,False,False
CLM0009771,34.97074487613022,0.0,14.0,Low,False,False
CLM0009772,11.759053425617827,0.0,4.7,Low,False,False
CLM0009773,6.794588258547041,0.0,2.7,Low,False,False
CLM0009774,32.402129340194485,0.0,13.0,Low,False,False
CLM0009775,33.28634653296727,0.0,13.3,Low,False,False
CLM0009776,63.74749664234143,99.99563448020717,85.5,Critical,True,True
CLM0009777,7.851366796249549,0.0,3.1,Low,False,False
CLM0009778,39.32944416215195,0.0,15.7,Low,False,False
CLM0009779,18.34507719140105,0.0,7.3,Low,False,False
CLM0009780,51.988522306302464,0.0,20.8,Low,False,False
CLM0009781,15.891428776048965,0.0,6.4,Low,False,False
CLM0009782,35.23250337098883,0.0,14.1,Low,False,False
CLM0009783,10.94774040085509,0.0,4.4,Low,False,False
CLM0009784,54.12975355682009,0.0,21.7,Low,False,False
CLM0009785,11.917687553378908,0.0,4.8,Low,False,False
CLM0009786,43.232144432243516,0.0,17.3,Low,False,False
CLM0009787,25.87607729132424,0.0,10.4,Low,False,False
CLM0009788,65.71527524234106,100.0,86.3,Critical,True,True
CLM0009789,20.317894645832535,0.0,8.1,Low,False,False
CLM0009790,11.100812648819424,0.0,4.4,Low,False,False
CLM0009791,14.079099015350538,0.0,5.6,Low,False,False
CLM0009792,29.0417256592,0.0,11.6,Low,False,False
CLM0009793,19.652973216810267,0.0,7.9,Low,False,False
CLM0009794,19.672021392882755,0.0,7.9,Low,False,False
CLM0009795,17.070342808973628,0.0,6.8,Low,False,False
CLM0009796,17.779442570602665,0.0,7.1,Low,False,False
CLM0009797,23.851347724850136,0.0,9.5,Low,False,False
CLM0009798,11.908293572879158,0.0,4.8,Low,False,False
CLM0009799,27.116462465119973,0.0,10.8,Low,False,False
CLM0009800,28.356686743824223,0.0,11.3,Low,False,False
CLM0009801,34.68943290718999,0.0,13.9,Low,False,False
CLM0009802,11.706859561719519,0.0,4.7,Low,False,False
CLM0009803,39.439533573403295,0.0,15.8,Low,False,False
CLM0009804,37.535712651914444,20.469386929085985,27.3,Medium,False,False
CLM0009805,51.613205217484946,0.0,20.6,Low,False,False
CLM0009806,25.08761638707353,0.0,10.0,Low,False,False
CLM0009807,39.77129124090764,0.0,15.9,Low,False,False
CLM0009808,15.832370146546914,0.0,6.3,Low,False,False
CLM0009809,7.845066443380844,0.0,3.1,Low,False,False
CLM0009810,15.539482838434814,0.0,6.2,Low,False,False
CLM0009811,26.124315329167093,0.0,10.4,Low,False,False
CLM0009812,9.216041063587676,0.0,3.7,Low,False,False
CLM0009813,38.836552855625605,0.0,15.5,Low,False,False
CLM0009814,18.789484453113438,0.0,7.5,Low,False,False
CLM0009815,25.14397681535172,4.442279870694472,12.7,Low,False,False
CLM0009816,57.841136559224694,0.0,23.1,Low,False,False
CLM0009817,24.180659459803657,0.0,9.7,Low,False,False
CLM0009818,54.90148158437628,0.0,22.0,Low,False,False
CLM0009819,7.155078871828325,0.0,2.9,Low,False,False
CLM0009820,25.09558037902898,0.0,10.0,Low,False,False
CLM0009821,12.834887580661558,0.0,5.1,Low,False,False
CLM0009822,14.312809031198103,0.0,5.7,Low,False,False
CLM0009823,70.86335468265045,100.0,88.3,Critical,True,True
CLM0009824,19.670052243478185,0.0,7.9,Low,False,False
CLM0009825,7.297551201994123,0.0,2.9,Low,False,False
CLM0009826,21.81405103761057,0.0,8.7,Low,False,False
CLM0009827,20.472398454242413,0.0,8.2,Low,False,False
CLM0009828,40.73714391459558,0.0,16.3,Low,False,False
CLM0009829,15.099879015370465,0.0,6.0,Low,False,False
CLM0009830,5.250200637744928,0.0,2.1,Low,False,False
CLM0009831,24.142879962562635,0.0,9.7,Low,False,False
CLM0009832,14.688532419307398,0.0,5.9,Low,False,False
CLM0009833,10.037358032673039,0.0,4.0,Low,False,False
CLM0009834,22.751110069074798,0.0,9.1,Low,False,False
CLM0009835,24.57254059489953,0.0,9.8,Low,False,False
